hs6_code,hs4_code,hs6_title,category,product_description
722230,7222,"Steel, stainless; bars and rods, n.e.c. in heading no. 7222",Bars/rods,Stainless helical rod for springs
722240,7222,"Steel, stainless; angles, shapes and sections",Angles,Stainless steel shaped profile (angles)
722240,7222,"Steel, stainless; angles, shapes and sections",Angles,Stainless steel T-section and angle
722240,7222,"Steel, stainless; angles, shapes and sections",Angles,Stainless steel L-angle section
722300,7223,"Steel, stainless; wire",Wire,Stainless braided wire strand
722300,7223,"Steel, stainless; wire",Wire,Stainless steel drawing wire (annealed)
722300,7223,"Steel, stainless; wire",Wire,Stainless spring wire (high-tensile)
722410,7224,"Steel, alloy; ingots and other primary forms",Alloy ingots,Primary-form alloy steel slab
722410,7224,"Steel, alloy; ingots and other primary forms",Alloy ingots,Alloy steel ingot vacuum-treated
722410,7224,"Steel, alloy; ingots and other primary forms",Alloy ingots,Alloy casting ingot for remelting
722490,7224,"Steel, alloy; semi-finished products",Semi-finished,Alloy steel billet semi-finished product
722490,7224,"Steel, alloy; semi-finished products",Semi-finished,Machining blank alloy semi-finished
722490,7224,"Steel, alloy; semi-finished products",Semi-finished,Alloy slab for rolling mills
722511,7225,"Steel, alloy; flat-rolled, width 600mm or more, of silicon-electrical steel, grain-oriented",Electrical,"Grain-oriented silicon electrical steel sheet, wide, for transformers"
722511,7225,"Steel, alloy; flat-rolled, width 600mm or more, of silicon-electrical steel, grain-oriented",Electrical,Coated grain-oriented silicon electrical steel plate
722511,7225,"Steel, alloy; flat-rolled, width 600mm or more, of silicon-electrical steel, grain-oriented",Electrical,Annealed grain-oriented electrical steel coil (wide)
722519,7225,"Steel, alloy; flat-rolled, width 600mm or more, of silicon-electrical steel, (other than grain-oriented)",Electrical,"Silicon steel wide strip, other grades"
722519,7225,"Steel, alloy; flat-rolled, width 600mm or more, of silicon-electrical steel, (other than grain-oriented)",Electrical,Cold-rolled electrical steel wide coil (non-oriented)
722519,7225,"Steel, alloy; flat-rolled, width 600mm or more, of silicon-electrical steel, (other than grain-oriented)",Electrical,Non-grain-oriented silicon electrical steel wide sheet
722530,7225,"Steel, alloy; flat-rolled, width 600mm or more, hot-rolled, in coils",Hot-rolled,Wide hot-rolled alloy steel strip in coil
722530,7225,"Steel, alloy; flat-rolled, width 600mm or more, hot-rolled, in coils",Hot-rolled,Hot-rolled alloy steel heavy coil
722530,7225,"Steel, alloy; flat-rolled, width 600mm or more, hot-rolled, in coils",Hot-rolled,"Hot-rolled alloy steel coil, wide width"
722540,7225,"Steel, alloy; flat-rolled, width 600mm or more, hot-rolled, not in coils",Hot-rolled,Cut-length hot-rolled alloy plate (wide)
722540,7225,"Steel, alloy; flat-rolled, width 600mm or more, hot-rolled, not in coils",Hot-rolled,Wide hot-rolled alloy flat sheet
722540,7225,"Steel, alloy; flat-rolled, width 600mm or more, hot-rolled, not in coils",Hot-rolled,"Hot-rolled alloy steel plate, wide, not in coils"
722550,7225,"Steel, alloy; flat-rolled, width 600mm or more, cold-rolled",Cold-rolled,"Cold-reduced alloy steel strip, wide"
722550,7225,"Steel, alloy; flat-rolled, width 600mm or more, cold-rolled",Cold-rolled,Cold-rolled alloy steel wide sheet
722550,7225,"Steel, alloy; flat-rolled, width 600mm or more, cold-rolled",Cold-rolled,Precision cold-rolled alloy coil (wide)
722591,7225,"Steel, alloy; flat-rolled, width 600mm or more, n.e.c. in heading no. 7225, electrolytically plated or coated with zinc",Zinc-plated,Electrolytically zinc-plated alloy steel wide sheet
722591,7225,"Steel, alloy; flat-rolled, width 600mm or more, n.e.c. in heading no. 7225, electrolytically plated or coated with zinc",Zinc-plated,Electro-galvanized wide alloy strip
722591,7225,"Steel, alloy; flat-rolled, width 600mm or more, n.e.c. in heading no. 7225, electrolytically plated or coated with zinc",Zinc-plated,Electrolytic zinc-coated alloy steel plate
722592,7225,"Steel, alloy; flat-rolled, width 600mm or more, n.e.c. in heading no. 7225, plated or coated with zinc (other than electrolytically)",Zinc-coated,Hot-dip zinc-coated wide alloy sheet
722592,7225,"Steel, alloy; flat-rolled, width 600mm or more, n.e.c. in heading no. 7225, plated or coated with zinc (other than electrolytically)",Zinc-coated,Zinc-coated alloy strip (non-electrolytic)
722592,7225,"Steel, alloy; flat-rolled, width 600mm or more, n.e.c. in heading no. 7225, plated or coated with zinc (other than electrolytically)",Zinc-coated,Galvannealed alloy steel wide coil
722599,7225,"Steel, alloy; flat-rolled, width 600mm or more, n.e.c. in heading no. 7225, (other than plated or coated with zinc)",Alloy sheet,Paintable alloy steel wide sheet
722599,7225,"Steel, alloy; flat-rolled, width 600mm or more, n.e.c. in heading no. 7225, (other than plated or coated with zinc)",Alloy sheet,Other wide alloy flat-rolled sheet (non-zinc)
722599,7225,"Steel, alloy; flat-rolled, width 600mm or more, n.e.c. in heading no. 7225, (other than plated or coated with zinc)",Alloy sheet,"Wide alloy flat product, miscellaneous"
722611,7226,"Steel, alloy; flat-rolled, width less than 600mm, of silicon-electrical steel, grain-oriented",Electrical,Narrow-width grain-oriented electrical steel coil
722611,7226,"Steel, alloy; flat-rolled, width less than 600mm, of silicon-electrical steel, grain-oriented",Electrical,Annealed narrow electrical steel strip (grain-oriented)
722611,7226,"Steel, alloy; flat-rolled, width less than 600mm, of silicon-electrical steel, grain-oriented",Electrical,Grain-oriented silicon electrical steel narrow sheet
722619,7226,"Steel, alloy; flat-rolled, width less than 600mm, of silicon-electrical steel, other than grain-oriented",Electrical,Cold-rolled narrow electrical steel strip (non-oriented)
722619,7226,"Steel, alloy; flat-rolled, width less than 600mm, of silicon-electrical steel, other than grain-oriented",Electrical,Non-oriented silicon electrical steel narrow sheet
722619,7226,"Steel, alloy; flat-rolled, width less than 600mm, of silicon-electrical steel, other than grain-oriented",Electrical,"Silicon electrical narrow coil, other grades"
722620,7226,"Steel, alloy; flat-rolled, width less than 600mm, of high speed steel",High-speed,Cold-rolled high-speed steel sheet narrow width
722620,7226,"Steel, alloy; flat-rolled, width less than 600mm, of high speed steel",High-speed,High-speed steel narrow flat-rolled strip
722620,7226,"Steel, alloy; flat-rolled, width less than 600mm, of high speed steel",High-speed,Precision high-speed steel narrow strip
722691,7226,"Steel, alloy; flat-rolled, width less than 600mm, (excluding silicon-electrical or high speed steel), hot-rolled",Alloy steel,Hot-rolled narrow alloy strip
722691,7226,"Steel, alloy; flat-rolled, width less than 600mm, (excluding silicon-electrical or high speed steel), hot-rolled",Alloy steel,Alloy strip pickled finish
722691,7226,"Steel, alloy; flat-rolled, width less than 600mm, (excluding silicon-electrical or high speed steel), hot-rolled",Alloy steel,Hot-rolled alloy flat strip
722692,7226,"Steel, alloy; flat-rolled, width less than 600mm, (excluding silicon-electrical or high speed steel), cold-rolled",Alloy steel,Cold-rolled alloy skin-passed strip
722692,7226,"Steel, alloy; flat-rolled, width less than 600mm, (excluding silicon-electrical or high speed steel), cold-rolled",Alloy steel,Cold-rolled bright alloy strip
722692,7226,"Steel, alloy; flat-rolled, width less than 600mm, (excluding silicon-electrical or high speed steel), cold-rolled",Alloy steel,Cold-rolled alloy flat strip
722699,7226,"Steel, alloy; flat-rolled, width less than 600mm, n.e.c. in item no. 7226.9",Alloy steel,Alloy strip leveled finish
722699,7226,"Steel, alloy; flat-rolled, width less than 600mm, n.e.c. in item no. 7226.9",Alloy steel,Alloy narrow flat-rolled strip
722699,7226,"Steel, alloy; flat-rolled, width less than 600mm, n.e.c. in item no. 7226.9",Alloy steel,Alloy strip annealed finish
722710,7227,"Steel, alloy; bars and rods, hot-rolled, in irregularly wound coils, of high speed steel",High-speed steel,High-speed steel round bar
722710,7227,"Steel, alloy; bars and rods, hot-rolled, in irregularly wound coils, of high speed steel",High-speed steel,High-speed tool steel rod
722710,7227,"Steel, alloy; bars and rods, hot-rolled, in irregularly wound coils, of high speed steel",High-speed steel,Hot-rolled high-speed bar
722720,7227,"Steel, alloy; bars and rods, hot-rolled, in irregularly wound coils, of silico-manganese steel",Silico-manganese,Silico-manganese shaped bar
722720,7227,"Steel, alloy; bars and rods, hot-rolled, in irregularly wound coils, of silico-manganese steel",Silico-manganese,Silico-manganese steel bar
722720,7227,"Steel, alloy; bars and rods, hot-rolled, in irregularly wound coils, of silico-manganese steel",Silico-manganese,Silico-manganese round rod
722790,7227,"Steel, alloy; bars and rods, hot-rolled, in irregularly wound coils, n.e.c. in heading no. 7227",Alloy steel,Hot-rolled alloy coiled bar
722790,7227,"Steel, alloy; bars and rods, hot-rolled, in irregularly wound coils, n.e.c. in heading no. 7227",Alloy steel,Hot-rolled alloy shaped rod
722790,7227,"Steel, alloy; bars and rods, hot-rolled, in irregularly wound coils, n.e.c. in heading no. 7227",Alloy steel,Alloy irregular section bar
722810,7228,"Steel, alloy; bars and rods, of high speed steel",High-speed steel,High-speed tool rod
722810,7228,"Steel, alloy; bars and rods, of high speed steel",High-speed steel,High-speed solid bar
722810,7228,"Steel, alloy; bars and rods, of high speed steel",High-speed steel,High-speed steel ground bar
722820,7228,"Steel, alloy; bars and rods, of silico-manganese steel",Silico-manganese,Silico-manganese forged rod
722820,7228,"Steel, alloy; bars and rods, of silico-manganese steel",Silico-manganese,Silico-manganese hex bar
722820,7228,"Steel, alloy; bars and rods, of silico-manganese steel",Silico-manganese,Silico-manganese round bar
722830,7228,"Steel, alloy; bars and rods, hot-rolled, hot-drawn or extruded",Alloy steel,Hot-drawn alloy round bar
722830,7228,"Steel, alloy; bars and rods, hot-rolled, hot-drawn or extruded",Alloy steel,Hot-drawn alloy profile
722830,7228,"Steel, alloy; bars and rods, hot-rolled, hot-drawn or extruded",Alloy steel,Alloy extruded rectangular rod
722840,7228,"Steel, alloy; bars and rods, forged",Alloy steel,Forged alloy rod machined
722840,7228,"Steel, alloy; bars and rods, forged",Alloy steel,Forged alloy rectangular bar
722840,7228,"Steel, alloy; bars and rods, forged",Alloy steel,Forged alloy round bar
722850,7228,"Steel, alloy; bars and rods, cold-formed or cold-finished",Alloy steel,Cold-finished precision bar
722850,7228,"Steel, alloy; bars and rods, cold-formed or cold-finished",Alloy steel,Cold-finished alloy round bar
722850,7228,"Steel, alloy; bars and rods, cold-formed or cold-finished",Alloy steel,Cold-formed alloy threaded rod
722860,7228,"Steel, alloy; bars and rods n.e.c. in heading no. 7228",Alloy steel,Alloy rods stress-relieved
722860,7228,"Steel, alloy; bars and rods n.e.c. in heading no. 7228",Alloy steel,Alloy bars machined finish
722860,7228,"Steel, alloy; bars and rods n.e.c. in heading no. 7228",Alloy steel,Alloy bars centerless ground
722870,7228,"Steel, alloy; angles, shapes and sections",Structural steel,Alloy angle section
722870,7228,"Steel, alloy; angles, shapes and sections",Structural steel,Alloy I beam section
722870,7228,"Steel, alloy; angles, shapes and sections",Structural steel,Alloy channel section
722880,7228,"Steel, alloy or non-alloy; hollow drill bars and rods",Hollow bar,Hollow drill bar tubular
722880,7228,"Steel, alloy or non-alloy; hollow drill bars and rods",Hollow bar,Hollow drilling rod bored
722880,7228,"Steel, alloy or non-alloy; hollow drill bars and rods",Hollow bar,Hollow tubular drill bar
722920,7229,"Steel, alloy; wire, of silico-manganese steel",Silico-manganese,Silico-manganese welding wire
722920,7229,"Steel, alloy; wire, of silico-manganese steel",Silico-manganese,Silico-manganese drawn wire
722920,7229,"Steel, alloy; wire, of silico-manganese steel",Silico-manganese,Silico-manganese coil wire
722990,7229,"Steel, alloy; wire, of materials other than silico-manganese steel",Alloy wire,Alloy steel spooled wire
722990,7229,"Steel, alloy; wire, of materials other than silico-manganese steel",Alloy wire,Alloy braided wire strand
722990,7229,"Steel, alloy; wire, of materials other than silico-manganese steel",Alloy wire,Alloy drawn wire bright
730110,7301,"Iron or steel; sheet piling, whether or not drilled, punched or made from assembled elements",Sheet piling,U profile sheet piling
730110,7301,"Iron or steel; sheet piling, whether or not drilled, punched or made from assembled elements",Sheet piling,Z profile sheet piling
730110,7301,"Iron or steel; sheet piling, whether or not drilled, punched or made from assembled elements",Sheet piling,Interlocking sheet piling
730120,7301,"Iron or steel; angles, shapes and sections, welded",Welded shapes,Welded steel angle
730120,7301,"Iron or steel; angles, shapes and sections, welded",Welded shapes,Welded H section
730120,7301,"Iron or steel; angles, shapes and sections, welded",Welded shapes,Welded channel section
730210,7302,"Iron or steel, railway or tramway track construction material; rails",Rails,UIC profile rail
730210,7302,"Iron or steel, railway or tramway track construction material; rails",Rails,Rolled steel rail
730210,7302,"Iron or steel, railway or tramway track construction material; rails",Rails,Crane rail section
730230,7302,"Iron or steel, railway or tramway track construction material; switch blades, crossing frogs, point rods and other crossing pieces",Track parts,Steel switch blade
730230,7302,"Iron or steel, railway or tramway track construction material; switch blades, crossing frogs, point rods and other crossing pieces",Track parts,Point rod steel
730230,7302,"Iron or steel, railway or tramway track construction material; switch blades, crossing frogs, point rods and other crossing pieces",Track parts,Crossing frog assembly
730240,7302,"Iron or steel, railway or tramway track construction material; fish-plates and sole plates",Track parts,Rail tie plate
730240,7302,"Iron or steel, railway or tramway track construction material; fish-plates and sole plates",Track parts,Sole plate steel
730240,7302,"Iron or steel, railway or tramway track construction material; fish-plates and sole plates",Track parts,Steel fish plate
730290,7302,"Iron or steel, railway or tramway track construction material; n.e.c. in heading no. 7302",Rail parts,Rolled sleeper bar
730290,7302,"Iron or steel, railway or tramway track construction material; n.e.c. in heading no. 7302",Rail parts,Stamped rail accessory
730290,7302,"Iron or steel, railway or tramway track construction material; n.e.c. in heading no. 7302",Rail parts,Forged rail connector
730300,7303,"Cast iron; tubes, pipes and hollow profiles",Cast iron,Cast iron hollow profile
730300,7303,"Cast iron; tubes, pipes and hollow profiles",Cast iron,Cast iron flanged pipe
730300,7303,"Cast iron; tubes, pipes and hollow profiles",Cast iron,Cast iron tube
730411,7304,"Iron or steel (excluding cast iron); seamless, line pipe of a kind used for oil or gas pipelines, of stainless steel",Stainless pipe,Stainless cold-drawn pipeline
730411,7304,"Iron or steel (excluding cast iron); seamless, line pipe of a kind used for oil or gas pipelines, of stainless steel",Stainless pipe,Seamless stainless line pipe
730411,7304,"Iron or steel (excluding cast iron); seamless, line pipe of a kind used for oil or gas pipelines, of stainless steel",Stainless pipe,Stainless polished bore pipe
730419,7304,"Iron or steel (excluding cast iron or stainless steel); seamless, line pipe of a kind used for oil or gas pipelines",Line pipe,Seamless alloy pipeline tube
730419,7304,"Iron or steel (excluding cast iron or stainless steel); seamless, line pipe of a kind used for oil or gas pipelines",Line pipe,Seamless heavy wall pipe
730419,7304,"Iron or steel (excluding cast iron or stainless steel); seamless, line pipe of a kind used for oil or gas pipelines",Line pipe,Seamless carbon line pipe
730422,7304,"Steel, stainless; seamless, drill pipe, of a kind used in drilling for oil or gas",Drill pipe,Seamless stainless drill pipe
730422,7304,"Steel, stainless; seamless, drill pipe, of a kind used in drilling for oil or gas",Drill pipe,Seamless stainless tubular pipe
730422,7304,"Steel, stainless; seamless, drill pipe, of a kind used in drilling for oil or gas",Drill pipe,Stainless drill pipe upset
730423,7304,"Iron or steel (excluding cast iron or stainless steel); seamless, drill pipe, of a kind used in drilling for oil or gas",Drill pipe,Non-stainless drill pipe
730423,7304,"Iron or steel (excluding cast iron or stainless steel); seamless, drill pipe, of a kind used in drilling for oil or gas",Drill pipe,Alloy seamless drill pipe
730423,7304,"Iron or steel (excluding cast iron or stainless steel); seamless, drill pipe, of a kind used in drilling for oil or gas",Drill pipe,Seamless carbon drill pipe
730424,7304,"Steel, stainless; seamless, casing and tubing, of a kind used in drilling for oil or gas",Casing tubing,Seamless stainless production tubing
730424,7304,"Steel, stainless; seamless, casing and tubing, of a kind used in drilling for oil or gas",Casing tubing,Seamless stainless polished tube
730424,7304,"Steel, stainless; seamless, casing and tubing, of a kind used in drilling for oil or gas",Casing tubing,Seamless stainless casing tube
730429,7304,"Iron or steel (excluding cast iron or stainless steel); seamless, casing and tubing, of a kind used in drilling for oil or gas",Casing tubing,Seamless alloy casing tube
730429,7304,"Iron or steel (excluding cast iron or stainless steel); seamless, casing and tubing, of a kind used in drilling for oil or gas",Casing tubing,Seamless non-stainless casing
730429,7304,"Iron or steel (excluding cast iron or stainless steel); seamless, casing and tubing, of a kind used in drilling for oil or gas",Casing tubing,Seamless carbon casing tube
730431,7304,"Iron or non-alloy steel (excluding cast iron); seamless, cold-drawn or cold-rolled, tubes, pipes and hollow profiles of circular cross-section",Seamless tubes,Cold-drawn seamless tube
730431,7304,"Iron or non-alloy steel (excluding cast iron); seamless, cold-drawn or cold-rolled, tubes, pipes and hollow profiles of circular cross-section",Seamless tubes,Cold-rolled seamless circular tube
730431,7304,"Iron or non-alloy steel (excluding cast iron); seamless, cold-drawn or cold-rolled, tubes, pipes and hollow profiles of circular cross-section",Seamless tubes,Cold-drawn bright tube
730439,7304,"Iron or non-alloy steel (excluding cast iron); seamless, (excluding cold-drawn or cold-rolled), tubes, pipes and hollow profiles of circular cross-section",Seamless tubes,Seamless circular hollow profile
730439,7304,"Iron or non-alloy steel (excluding cast iron); seamless, (excluding cold-drawn or cold-rolled), tubes, pipes and hollow profiles of circular cross-section",Seamless tubes,Hot-finished seamless tube
730439,7304,"Iron or non-alloy steel (excluding cast iron); seamless, (excluding cold-drawn or cold-rolled), tubes, pipes and hollow profiles of circular cross-section",Seamless tubes,Hot-rolled seamless circular tube
730441,7304,"Steel, stainless; cold-drawn or cold-rolled (cold-reduced), tubes and pipes of circular cross-section",Stainless tubes,Cold-drawn stainless tube
730441,7304,"Steel, stainless; cold-drawn or cold-rolled (cold-reduced), tubes and pipes of circular cross-section",Stainless tubes,Cold-reduced stainless tube
730441,7304,"Steel, stainless; cold-drawn or cold-rolled (cold-reduced), tubes and pipes of circular cross-section",Stainless tubes,Cold-drawn polished stainless tube
730449,7304,"Steel, stainless; (excluding cold-drawn or cold-rolled), tubes pipes and hollow profiles of circular cross-section",Stainless tubes,Hot-finished stainless tube
730449,7304,"Steel, stainless; (excluding cold-drawn or cold-rolled), tubes pipes and hollow profiles of circular cross-section",Stainless tubes,Stainless circular hollow profile
730449,7304,"Steel, stainless; (excluding cold-drawn or cold-rolled), tubes pipes and hollow profiles of circular cross-section",Stainless tubes,Seamless annealed stainless tube
730451,7304,"Steel, alloy (not stainless steel); seamless, cold-drawn or cold-rolled (cold-reduced), tubes, pipes and hollow profiles of circular cross-section",Alloy tubes,Cold-reduced alloy hollow tube
730451,7304,"Steel, alloy (not stainless steel); seamless, cold-drawn or cold-rolled (cold-reduced), tubes, pipes and hollow profiles of circular cross-section",Alloy tubes,Cold-rolled alloy seamless tube
730451,7304,"Steel, alloy (not stainless steel); seamless, cold-drawn or cold-rolled (cold-reduced), tubes, pipes and hollow profiles of circular cross-section",Alloy tubes,Cold-drawn alloy tube
730459,7304,"Steel, alloy (not stainless steel); (excluding cold-drawn or cold-rolled), tubes, pipes and hollow profiles of circular cross-section",Alloy tubes,Seamless alloy circular tube
730459,7304,"Steel, alloy (not stainless steel); (excluding cold-drawn or cold-rolled), tubes, pipes and hollow profiles of circular cross-section",Alloy tubes,Hot-finished alloy tube
730459,7304,"Steel, alloy (not stainless steel); (excluding cold-drawn or cold-rolled), tubes, pipes and hollow profiles of circular cross-section",Alloy tubes,Alloy hollow profile
730490,7304,"Iron or steel (excluding cast iron); seamless, tubes, pipes and hollow profiles, seamless, n.e.c. in heading no. 7304",Seamless tubes,Seamless custom hollow profile
730490,7304,"Iron or steel (excluding cast iron); seamless, tubes, pipes and hollow profiles, seamless, n.e.c. in heading no. 7304",Seamless tubes,Seamless specialty tube
730490,7304,"Iron or steel (excluding cast iron); seamless, tubes, pipes and hollow profiles, seamless, n.e.c. in heading no. 7304",Seamless tubes,Seamless precision tube
730511,7305,"Iron or steel (excluding cast iron); line pipe of a kind used for oil or gas pipelines (not seamless), longitudinally submerged arc welded, having circular cross-sections, external diameter exceeds 406.4mm",Line pipe,LSAW heavy wall pipe
730511,7305,"Iron or steel (excluding cast iron); line pipe of a kind used for oil or gas pipelines (not seamless), longitudinally submerged arc welded, having circular cross-sections, external diameter exceeds 406.4mm",Line pipe,LSAW line pipe
730511,7305,"Iron or steel (excluding cast iron); line pipe of a kind used for oil or gas pipelines (not seamless), longitudinally submerged arc welded, having circular cross-sections, external diameter exceeds 406.4mm",Line pipe,Submerged arc welded pipe
730512,7305,"Iron or steel (excluding cast iron); line pipe of a kind used for oil or gas pipelines (not seamless), longitudinally welded (not submerged arc welded), having circular cross-sections, external diameter exceeds 406.4mm",Line pipe,Longitudinal welded line pipe
730512,7305,"Iron or steel (excluding cast iron); line pipe of a kind used for oil or gas pipelines (not seamless), longitudinally welded (not submerged arc welded), having circular cross-sections, external diameter exceeds 406.4mm",Line pipe,Longitudinal welded pipeline tube
730512,7305,"Iron or steel (excluding cast iron); line pipe of a kind used for oil or gas pipelines (not seamless), longitudinally welded (not submerged arc welded), having circular cross-sections, external diameter exceeds 406.4mm",Line pipe,Longitudinal seam trimmed pipe
730519,7305,"Iron or steel (excluding cast iron); line pipe of a kind used for oil or gas pipelines (not seamless), (not longitudinally welded), having circular cross-sections, external diameter exceeds 406.4mm",Line pipe,Formed ribbed line pipe
730519,7305,"Iron or steel (excluding cast iron); line pipe of a kind used for oil or gas pipelines (not seamless), (not longitudinally welded), having circular cross-sections, external diameter exceeds 406.4mm",Line pipe,Formed line pipe nonwelded
730519,7305,"Iron or steel (excluding cast iron); line pipe of a kind used for oil or gas pipelines (not seamless), (not longitudinally welded), having circular cross-sections, external diameter exceeds 406.4mm",Line pipe,Spiral-formed line pipe
730520,7305,"Iron or steel (excluding cast iron); casing of a kind used in drilling for oil or gas (not seamless), having circular cross-sections, external diameter exceeds 406.4mm",Casing,Large diameter welded casing
730520,7305,"Iron or steel (excluding cast iron); casing of a kind used in drilling for oil or gas (not seamless), having circular cross-sections, external diameter exceeds 406.4mm",Casing,Welded casing tube
730520,7305,"Iron or steel (excluding cast iron); casing of a kind used in drilling for oil or gas (not seamless), having circular cross-sections, external diameter exceeds 406.4mm",Casing,Formed welded casing pipe
730531,7305,"Iron or steel (excluding cast iron); tubes and pipes (other than line pipe or casing of a kind used for oil or gas pipelines), longitudinally welded, having circular cross-sections, external diameter exceeds 406.4mm, (not seamless)",Welded tubes,Longitudinally welded tube
730531,7305,"Iron or steel (excluding cast iron); tubes and pipes (other than line pipe or casing of a kind used for oil or gas pipelines), longitudinally welded, having circular cross-sections, external diameter exceeds 406.4mm, (not seamless)",Welded tubes,Longitudinal welded structural pipe
730531,7305,"Iron or steel (excluding cast iron); tubes and pipes (other than line pipe or casing of a kind used for oil or gas pipelines), longitudinally welded, having circular cross-sections, external diameter exceeds 406.4mm, (not seamless)",Welded tubes,Seam-trimmed welded tube
730539,7305,"Iron or steel (excluding cast iron); tubes and pipes (other than line pipe or casing of a kind used for oil or gas pipelines), welded (not longitudinally welded), having circular cross-sections, external diameter exceeds 406.4mm, (not seamless)",Welded tubes,Welded circular pipe
730539,7305,"Iron or steel (excluding cast iron); tubes and pipes (other than line pipe or casing of a kind used for oil or gas pipelines), welded (not longitudinally welded), having circular cross-sections, external diameter exceeds 406.4mm, (not seamless)",Welded tubes,Helical seam welded pipe
730539,7305,"Iron or steel (excluding cast iron); tubes and pipes (other than line pipe or casing of a kind used for oil or gas pipelines), welded (not longitudinally welded), having circular cross-sections, external diameter exceeds 406.4mm, (not seamless)",Welded tubes,Nonlongitudinal welded tube
730590,7305,"Iron or steel (excluding cast iron); tubes and pipes n.e.c. in heading no. 7305, having circular cross-sections, external diameter exceeds 406.4mm, (not seamless)",Welded tubes,Welded pressure tube
730590,7305,"Iron or steel (excluding cast iron); tubes and pipes n.e.c. in heading no. 7305, having circular cross-sections, external diameter exceeds 406.4mm, (not seamless)",Welded tubes,Heavy gauge welded pipe
730590,7305,"Iron or steel (excluding cast iron); tubes and pipes n.e.c. in heading no. 7305, having circular cross-sections, external diameter exceeds 406.4mm, (not seamless)",Welded tubes,Large welded circular tube
730611,7306,"Steel; stainless; line pipe of a kind used for oil or gas pipelines n.e.c. in chapter 73, welded, (not seamless)",Stainless line,Welded stainless line pipe
730611,7306,"Steel; stainless; line pipe of a kind used for oil or gas pipelines n.e.c. in chapter 73, welded, (not seamless)",Stainless line,Stainless welded line tube
730611,7306,"Steel; stainless; line pipe of a kind used for oil or gas pipelines n.e.c. in chapter 73, welded, (not seamless)",Stainless line,Longitudinal stainless pipeline
730619,7306,"Iron or steel (excluding cast iron); line pipe of a kind used for oil or gas pipelines (other than of stainless steel or seamless), n.e.c. in chapter 73",Line pipe,Welded longitudinal pipeline tube
730619,7306,"Iron or steel (excluding cast iron); line pipe of a kind used for oil or gas pipelines (other than of stainless steel or seamless), n.e.c. in chapter 73",Line pipe,Welded non-stainless line pipe
730619,7306,"Iron or steel (excluding cast iron); line pipe of a kind used for oil or gas pipelines (other than of stainless steel or seamless), n.e.c. in chapter 73",Line pipe,Welded carbon line pipe
730621,7306,"Steel, stainless; casing and tubing of a kind used in drilling for oil and gas, n.e.c. in chapter 73, welded, (not seamless)",Stainless casing,Welded stainless end-machined tube
730621,7306,"Steel, stainless; casing and tubing of a kind used in drilling for oil and gas, n.e.c. in chapter 73, welded, (not seamless)",Stainless casing,Stainless welded production tubing
730621,7306,"Steel, stainless; casing and tubing of a kind used in drilling for oil and gas, n.e.c. in chapter 73, welded, (not seamless)",Stainless casing,Welded stainless casing tube
730629,7306,"Iron or steel (excluding cast iron); casing and tubing of a kind used in drilling for oil and gas (other than stainless steel or seamless), n.e.c. in chapter 73",Casing,Welded alloy casing tube
730629,7306,"Iron or steel (excluding cast iron); casing and tubing of a kind used in drilling for oil and gas (other than stainless steel or seamless), n.e.c. in chapter 73",Casing,Welded carbon casing tube
730629,7306,"Iron or steel (excluding cast iron); casing and tubing of a kind used in drilling for oil and gas (other than stainless steel or seamless), n.e.c. in chapter 73",Casing,Welded non-stainless casing
730630,7306,"Iron or non-alloy steel (excluding cast iron); tubes and pipes (not seamless), welded, of circular cross-section, n.e.c. in chapter 73",Welded tubes,Welded alloy circular tube
730630,7306,"Iron or non-alloy steel (excluding cast iron); tubes and pipes (not seamless), welded, of circular cross-section, n.e.c. in chapter 73",Welded tubes,Welded non-seam tube
730630,7306,"Iron or non-alloy steel (excluding cast iron); tubes and pipes (not seamless), welded, of circular cross-section, n.e.c. in chapter 73",Welded tubes,Welded pressure service tube
730640,7306,"Steel, stainless; tubes, pipes and hollow profiles, welded, of circular cross-section, n.e.c. in chapter 73",Stainless tubes,Duplex stainless welded tube
730640,7306,"Steel, stainless; tubes, pipes and hollow profiles, welded, of circular cross-section, n.e.c. in chapter 73",Stainless tubes,Welded stainless circular tube
730640,7306,"Steel, stainless; tubes, pipes and hollow profiles, welded, of circular cross-section, n.e.c. in chapter 73",Stainless tubes,Welded stainless hollow profile
730650,7306,"Steel, alloy; tubes, pipes and hollow profiles (other than stainless steel or seamless), welded, of circular cross-section, n.e.c. in chapter 73",Alloy tubes,Precision welded alloy pipe
730650,7306,"Steel, alloy; tubes, pipes and hollow profiles (other than stainless steel or seamless), welded, of circular cross-section, n.e.c. in chapter 73",Alloy tubes,Welded alloy hollow profile
730650,7306,"Steel, alloy; tubes, pipes and hollow profiles (other than stainless steel or seamless), welded, of circular cross-section, n.e.c. in chapter 73",Alloy tubes,Welded alloy circular tube
730661,7306,"Iron or steel (excluding cast iron); tubes, pipes and hollow profiles (not seamless), welded, of square or rectangular cross-section, n.e.c. in chapter 73",Square tubes,Rectangular welded steel hollow profile for assemblies
730661,7306,"Iron or steel (excluding cast iron); tubes, pipes and hollow profiles (not seamless), welded, of square or rectangular cross-section, n.e.c. in chapter 73",Square tubes,"Cold‑finished welded square steel tube, structural grade"
